uri;nome;idLegislaturaInicial;idLegislaturaFinal;nomeCivil;cpf;siglaSexo;urlRedeSocial;urlWebsite;dataNascimento;dataFalecimento;ufNascimento;municipioNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/141431;Fernando Coelho Filho;53;57;FERNANDO BEZERRA DE SOUZA COELHO FILHO;;M;;;1984-02-28;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/204445;Fernando Mineiro;57;57;FERNANDO WANDERLEY VARGAS DA SILVA;;M;https://www.facebook.com/fernandomineiro, https://www.instagram.com/mineiroptrn, https://twitter.com/mineiroptrn;;1956-12-06;;MG;Curvelo
https://dadosabertos.camara.leg.br/api/v2/deputados/92699;Fernando Monteiro;55;57;FERNANDO MONTEIRO DE ALBUQUERQUE;;M;;;1976-09-17;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/204427;Fernando Rodolfo;56;57;FERNANDO RODOLFO TENORIO DE VASCONCELOS;;M;https://www.instagram.com/fernandorodolfooficial, https://www.facebook.com/FernandoRodolfoTV;;1983-11-17;;PE;Garanhuns
https://dadosabertos.camara.leg.br/api/v2/deputados/204411;Filipe Barros;56;57;FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO;;M;https://www.instagram.com/filipebarrosoficial, https://twitter.com/filipebarrost;;1991-05-29;;PR;Londrina
https://dadosabertos.camara.leg.br/api/v2/deputados/220545;Filipe Martins;57;57;FILIPE MARTINS DOS SANTOS;;M;https://www.instagram.com/filipemartinsto, https://www.facebook.com/filipemartinsto, https://youtube.com/filipemartinsto;;1984-04-01;;GO;Goiânia
https://dadosabertos.camara.leg.br/api/v2/deputados/160598;Flávia Morais;54;57;FLÁVIA CARREIRO ALBUQUERQUE MORAIS;;F;https://www.instagram.com/flaviamorais1212, https://www.facebook.com/FláviaMorais;;1969-04-26;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/225727;Flavinha;57;57;ANA FLÁVIA RODRIGUES RAMIRO;;F;;;1990-11-08;;MT;Colíder
https://dadosabertos.camara.leg.br/api/v2/deputados/191923;Flávio Nogueira;55;57;FLÁVIO RODRIGUES NOGUEIRA;;M;https://twitter.com/flavionpi, https://www.facebook.com/flavionogueirapi, https://youtube.com/channel/UCK5EmojEtDuJnbOAGHcWhiA, https://www.instagram.com/flavionogueirapi;;1953-02-27;;CE;Alto Santo
https://dadosabertos.camara.leg.br/api/v2/deputados/220700;Florentino Neto;57;57;FLORENTINO ALVES VERAS NETO;;M;;;1969-10-05;;PI;Buriti dos Lopes
https://dadosabertos.camara.leg.br/api/v2/deputados/220551;Franciane Bayer;57;57;FRANCIANE ABADE BAYER MULLER;;F;;;1987-10-09;;RS;Santa Maria
https://dadosabertos.camara.leg.br/api/v2/deputados/204494;Fred Costa;56;57;FREDERICO BORGES DA COSTA;;M;https://twitter.com/fredcostadep, https://www.facebook.com/FredCostaDEP, https://www.instagram.com/FredCostaDEP;;1977-07-12;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/220534;Fred Linhares;57;57;DAVYS FREDERICO TEIXEIRA LINHARES;;M;https://www.instagram.com/fredlinharesbrasilia, https://www.facebook.com/FredLinharesBrasilia?mibextid=LQQJ4d, https://www.youtube.com/@fredlinharesbrasilia/videos, https://twitter.com/fredlinhares?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor;;1980-01-26;;DF;Brasília
https://dadosabertos.camara.leg.br/api/v2/deputados/224117;Gabriel Mota;57;57;GABRIEL MOTA E SILVA;;M;https://www.facebook.com/gabrielmotarr, https://twitter.com/gabrielmotarr;;1982-12-24;;RR;Boa Vista
https://dadosabertos.camara.leg.br/api/v2/deputados/220708;Gabriel Nunes;57;57;GABRIEL JOSE MOURA NUNES SOARES;;M;;;1983-07-23;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/204473;General Girão;56;57;ELIÉSER GIRÃO MONTEIRO FILHO;;M;;;1955-05-08;;CE;Fortaleza
https://dadosabertos.camara.leg.br/api/v2/deputados/220611;General Pazuello;57;57;EDUARDO PAZUELLO;;M;;;1963-07-19;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/178966;Geovania de Sá;55;57;Geovânia de Sá;;F;https://www.facebook.com/geovaniadesaa?mibextid=ZbWKwL, https://instagram.com/geovaniasa?igshid=ZDdkNTZiNTM=, https://twitter.com/geovaniadesa?t=zlR3T1G0uVQIQSdO6omG7A&s=09;;1972-03-30;;SC;Criciúma
https://dadosabertos.camara.leg.br/api/v2/deputados/220702;Geraldo Mendes;57;57;GERALDO GABRIEL MENDES;;M;https://www.facebook.com/geraldomendesoficial?mibextid=LQQJ4d, https://www.instagram.com/geraldomendesoficial/?igshid=YmMyMTA2M2Y%3D, https://www.youtube.com/@geraldomendes3450;;1985-12-05;;SC;Galvão
https://dadosabertos.camara.leg.br/api/v2/deputados/74374;Geraldo Resende;52;57;GERALDO RESENDE PEREIRA;;M;http://twitter.com/dep_geraldo, https://www.facebook.com/geraldoresendems, https://www.instagram.com/geraldoresendems, https://youtube.com/channel/UCbnj5-ROiu04qLttEG6HNmQ;http://www.depgeraldo.wordpress.com;1955-04-20;;MG;Córrego Danta
https://dadosabertos.camara.leg.br/api/v2/deputados/220587;Gerlen Diniz;57;57;GEHLEN DINIZ ANDRADE;;M;;;1974-04-08;;AC;Sena Madureira
https://dadosabertos.camara.leg.br/api/v2/deputados/204394;Gervásio Maia;56;57;GERVÁSIO AGRIPINO MAIA;;M;https://www.facebook.com/gervasiomaiapb, https://www.instagram.com/gervasiomaia, https://twitter.com/gervasiomaia;;1975-04-14;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/74383;Giacobo;52;57;FERNANDO LÚCIO GIACOBO;;M;https://www.facebook.com/fernandogiacobo, https://www.instagram.com/fernandogiacobo;;1970-12-17;;PR;Pato Branco
https://dadosabertos.camara.leg.br/api/v2/deputados/204491;Gilberto Abramo;56;57;GILBERTO APARECIDO ABRAMO;;M;https://www.instagram.com/gilbertoabramo_, https://twitter.com/gilbertoabramo, https://www.facebook.com/gilbertoabramo;;1966-08-06;;SP;Porto Ferreira
https://dadosabertos.camara.leg.br/api/v2/deputados/74270;Gilberto Nascimento;52;57;GILBERTO NASCIMENTO SILVA;;M;;;1956-07-09;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/220529;Gilson Daniel;57;57;GILSON DANIEL BATISTA;;M;https://www.instagram.com/gilsondaniel1919;;1978-07-17;;RJ;Duque de Caxias
https://dadosabertos.camara.leg.br/api/v2/deputados/204365;Gilson Marques;56;57;GILSON MARQUES VIEIRA;;M;https://twitter.com/gilson__marques, https://www.facebook.com/gilson.marques.novo, https://www.instagram.com/gilson.marques.novo, https://youtube.com/gilsonmarquesnovo;;1981-04-12;;SC;Rio do Sul
https://dadosabertos.camara.leg.br/api/v2/deputados/220526;Gilvan da Federal;57;57;GILVAN AGUIAR COSTA;;M;https://www.instagram.com/gilvandafederal;;1976-09-24;;MA;Araióses
https://dadosabertos.camara.leg.br/api/v2/deputados/220531;Gilvan Maximo;57;57;GILVAM MAXIMO;;M;;;1969-05-10;;GO;Rubiataba
https://dadosabertos.camara.leg.br/api/v2/deputados/160673;Giovani Cherini;54;57;GIOVANI CHERINI;;M;;;1960-06-23;;RS;Soledade
https://dadosabertos.camara.leg.br/api/v2/deputados/226179;Gisela Simona;57;57;GISELA SIMONA VIANA DE SOUZA;;F;;;1977-04-28;;MT;Cuiabá
https://dadosabertos.camara.leg.br/api/v2/deputados/152605;Glauber Braga;53;57;GLAUBER DE MEDEIROS BRAGA;;M;;;1982-06-26;;RJ;Nova Friburgo
https://dadosabertos.camara.leg.br/api/v2/deputados/229333;Gláucia Santiago;57;57;GLÁUCIA MARIA SANTIAGO RODRIGUES;;F;;;1960-02-20;;MG;Itaúna
https://dadosabertos.camara.leg.br/api/v2/deputados/204419;Glaustin da Fokus;56;57;GLAUSKSTON BATISTA RIOS;;M;;;1973-12-22;;GO;Goiânia
https://dadosabertos.camara.leg.br/api/v2/deputados/107283;Gleisi Hoffmann;56;57;GLEISI HELENA HOFFMANN;;F;https://www.facebook.com/gleisi.hoffmann, https://www.instagram.com/gleisihoffmann, https://youtube.com/GleisiHoffmannPT, https://twitter.com/gleisi;www.gleisi.com.br;1965-09-06;;PR;Curitiba
https://dadosabertos.camara.leg.br/api/v2/deputados/198197;Greyce Elias;56;57;GREYCE DE QUEIROZ ELIAS;;F;https://twitter.com/greyceelias, https://www.instagram.com/greyceelias, https://www.facebook.com/greyce.elias, https://youtube.com/channel/UCcSZxLiSfO1dFmAryUnxPHg;;1981-12-15;;MG;Patrocínio
https://dadosabertos.camara.leg.br/api/v2/deputados/220639;Guilherme Boulos;57;57;GUILHERME CASTRO BOULOS;;M;https://www.facebook.com/guilhermeboulos?mibextid=LQQJ4d, https://www.instagram.com/guilhermeboulos.oficial, https://www.youtube.com/@GuilhermeBoulosoficial, https://twitter.com/guilhermeboulos?s=11&t=PbdbjkD7sGuAiT6UirTpIw;;1982-06-19;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/204531;Guilherme Derrite;56;57;GUILHERME MURARO DERRITE;;M;https://www.instagram.com/capitaoderrite, https://twitter.com/capitaoderrite, https://www.facebook.com/capitaoderrite, https://youtube.com/channel/UCZHZxgmwC2c5tz3_Jn-gGOw;www.derrite.com.br;1984-10-10;;SP;Sorocaba
https://dadosabertos.camara.leg.br/api/v2/deputados/220664;Guilherme Uchoa;57;57;GUILHERME A. UCHOA CAVALCANTI PESSOA DE MELO JUNIOR;;M;https://www.instagram.com/GUILHERMEUCHOAJR;;1971-04-27;;PE;Paulista
https://dadosabertos.camara.leg.br/api/v2/deputados/220568;Gustavo Gayer;57;57;GUSTAVO GAYER MACHADO DE ARAUJO;;M;https://www.facebook.com/gustavogayer, https://www.instagram.com/gusgayer, https://youtube.com/GustavoGayer, https://twitter.com/GayerGus;;1981-04-13;;GO;Goiânia
https://dadosabertos.camara.leg.br/api/v2/deputados/204408;Gustinho Ribeiro;56;57;LUIZ AUGUSTO CARVALHO RIBEIRO FILHO;;M;;;1982-02-16;;SE;Aracaju
https://dadosabertos.camara.leg.br/api/v2/deputados/204456;Gutemberg Reis;56;57;GUTEMBERG REIS DE OLIVEIRA;;M;;;1979-09-09;;RJ;Duque de Caxias
https://dadosabertos.camara.leg.br/api/v2/deputados/178964;Heitor Schuch;55;57;HEITOR JOSE SCHUCH;;M;https://twitter.com/HeitorSchuch, https://www.facebook.com/heitorschuchoficial, https://www.instagram.com/heitorschuch;;1962-03-25;;RS;Santa Cruz do Sul
https://dadosabertos.camara.leg.br/api/v2/deputados/178873;Helder Salomão;55;57;HELDER IGNACIO SALOMAO;;M;;;1964-03-08;;ES;Colatina
https://dadosabertos.camara.leg.br/api/v2/deputados/220537;Helena Lima;57;57;MARIA HELENA TEIXEIRA LIMA;;F;https://www.instagram.com/helenadaasatur, https://twitter.com/helenadaasatur;;1976-03-30;;TO;Araguatins
https://dadosabertos.camara.leg.br/api/v2/deputados/178909;Hélio Leite;55;57;HELIO LEITE DA SILVA;;M;https://www.instagram.com/helio.leite;;1957-12-09;;PA;Castanhal
https://dadosabertos.camara.leg.br/api/v2/deputados/204444;Helio Lopes;56;57;HELIO FERNANDO BARBOSA LOPES;;M;https://twitter.com/depheliolopes, https://www.facebook.com/depheliolopes, https://www.instagram.com/depheliolopes;;1969-03-28;;RJ;Queimados
https://dadosabertos.camara.leg.br/api/v2/deputados/220672;Henderson Pinto;57;57;HENDERSON LIRA PINTO;;M;;;1976-04-25;;PA;Santarém
https://dadosabertos.camara.leg.br/api/v2/deputados/227324;Henrique Júnior;57;57;HENRIQUE CESAR FERREIRA DE MELO LIMA JUNIOR;;M;;;1985-09-18;;PI;Teresina
https://dadosabertos.camara.leg.br/api/v2/deputados/204539;Hercílio Coelho Diniz;56;57;HERCÍLIO ARAÚJO DINIZ FILHO;;M;https://www.instagram.com/herciliocoelhodinizoficial, https://www.facebook.com/herciliocoelhodinizoficial, https://twitter.com/herciliodiniz, https://youtube.com/HercílioCoelhoDinizOficial;;1963-09-14;;MG;Governador Valadares
https://dadosabertos.camara.leg.br/api/v2/deputados/100689;Hildo do Candango;57;57;OSMARILDO ALVES DE SOUSA;;M;;;1970-12-06;;BA;Condeúba
https://dadosabertos.camara.leg.br/api/v2/deputados/178884;Hildo Rocha;55;57;HILDO AUGUSTO DA ROCHA NETO;;M;;;1960-04-22;;MA;São Luís
https://dadosabertos.camara.leg.br/api/v2/deputados/141450;Hugo Leal;53;57;HUGO LEAL MELO DA SILVA;;M;https://www.instagram.com/dephugoleal, https://twitter.com/dephugoleal;;1962-08-06;;MG;Ouro Fino
https://dadosabertos.camara.leg.br/api/v2/deputados/160674;Hugo Motta;54;57;HUGO MOTTA WANDERLEY DA NÓBREGA;;M;;;1989-09-11;;PB;João Pessoa
https://dadosabertos.camara.leg.br/api/v2/deputados/220563;Icaro de Valmir;57;57;ICARO BARBOSA COSTA;;M;https://www.instagram.com/icarodevalmir, https://twitter.com/icarodevalmir;;2001-04-10;;SE;Itabaiana
https://dadosabertos.camara.leg.br/api/v2/deputados/204533;Idilvan Alencar;56;57;ANTONIO IDILVAN DE LIMA ALENCAR;;M;https://www.instagram.com/idilvanalencar, https://twitter.com/idilvanalencar, https://www.facebook.com/idilvanoficial;;1968-09-23;;CE;Crato
https://dadosabertos.camara.leg.br/api/v2/deputados/204508;Igor Timo;56;57;IGOR TARCIANO TIMO;;M;https://www.facebook.com/oficialigortimo, https://www.instagram.com/oficialigortimo, https://twitter.com/oficialigortimo;;1982-04-10;;MG;Virgem da Lapa
https://dadosabertos.camara.leg.br/api/v2/deputados/98615;Ismael;57;57;ISMAEL DOS SANTOS;;M;https://www.instagram.com/deputadoismael, https://twitter.com/deputadoismael, https://www.facebook.com/deputadoismael;;1965-07-16;;SC;Blumenau
https://dadosabertos.camara.leg.br/api/v2/deputados/204436;Isnaldo Bulhões Jr.;56;57;ISNALDO BULHOES BARROS JUNIOR;;M;https://www.instagram.com/isnaldobulhoes, https://www.facebook.com/isnaldobulhoesjr, https://twitter.com/bulhoesjr;;1976-10-30;;AL;Maceió
https://dadosabertos.camara.leg.br/api/v2/deputados/230764;Ivan Junior;57;57;MAURO IVAN F. SANTIAGO JR;;M;;;1982-07-05;;CE;Fortaleza
https://dadosabertos.camara.leg.br/api/v2/deputados/73531;Ivan Valente;50;57;IVAN VALENTE;;M;;;1946-07-05;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/220696;Ivoneide Caetano;57;57;IVONEIDE SOUZA CAETANO;;F;;;1972-09-10;;BA;Biritinga
https://dadosabertos.camara.leg.br/api/v2/deputados/220670;Iza Arruda;57;57;IZA PAULA DE DEUS E MELLO ALBUQUERQUE ARRUDA;;F;https://www.instagram.com/izaarrudape, https://www.facebook.com/izaarrudape;;1987-09-06;;PE;Vitória de Santo Antão
https://dadosabertos.camara.leg.br/api/v2/deputados/220527;Jack Rocha;57;57;JACKELINE OLIVEIRA ROCHA;;F;;;1983-08-26;;ES;Colatina
https://dadosabertos.camara.leg.br/api/v2/deputados/220697;Jadyel Alencar;57;57;JADYEL SILVA ALENCAR;;M;;;1987-07-23;;PI;Teresina
https://dadosabertos.camara.leg.br/api/v2/deputados/74848;Jandira Feghali;49;57;JANDIRA FEGHALI;;F;;;1957-05-17;;PR;Curitiba
https://dadosabertos.camara.leg.br/api/v2/deputados/220567;Jeferson Rodrigues;57;57;JEFERSON RODRIGUES LEMOS;;M;;;1975-05-01;;GO;Goiânia
https://dadosabertos.camara.leg.br/api/v2/deputados/74273;Jefferson Campos;52;57;JEFFERSON ALVES DE CAMPOS;;M;https://www.instagram.com/depjefferson, https://www.facebook.com/depjefferson, https://youtube.com/DepJeffersonCampos, https://twitter.com/depjefferson;;1964-10-26;;SP;Ourinhos
https://dadosabertos.camara.leg.br/api/v2/deputados/160531;Jhonatan de Jesus;54;57;JOHNATHAN PEREIRA DE JESUS;;M;;;1983-09-03;;RR;Boa Vista
https://dadosabertos.camara.leg.br/api/v2/deputados/141456;Jilmar Tatto;53;57;JILMAR AUGUSTINHO TATTO;;M;;;1965-06-25;;PR;Corbélia
https://dadosabertos.camara.leg.br/api/v2/deputados/141458;João Carlos Bacelar;53;57;JOÃO CARLOS PAOLILO BACELAR FILHO;;M;https://www.instagram.com/joaobacelaroficial;;1972-10-08;;BA;Salvador
https://dadosabertos.camara.leg.br/api/v2/deputados/230957;João Cury;57;57;João Cury Neto;;M;;;1973-10-22;;SP;Botucatu
https://dadosabertos.camara.leg.br/api/v2/deputados/178970;João Daniel;55;57;JOAO SOMARIVA DANIEL;;M;https://twitter.com/depjoaodanielpt, https://www.facebook.com/deputadojoaodaniel, https://www.instagram.com/deputadojoaodaniel, https://youtube.com/deputadojoaodaniel;;1967-08-22;;SC;São Lourenço D'Oeste
https://dadosabertos.camara.leg.br/api/v2/deputados/74550;João Leão;50;57;JOÃO FELIPE DE SOUZA LEÃO;;M;;;1946-02-27;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/141459;João Maia;53;57;JOÃO DA SILVA MAIA;;M;;;1953-09-20;;PB;Brejo do Cruz
https://dadosabertos.camara.leg.br/api/v2/deputados/178910;Joaquim Passarinho;55;57;JOAQUIM PASSARINHO PINTO DE SOUZA PORTO;;M;https://www.facebook.com/joaquimpassarinhooficial, https://www.instagram.com/joaquim_passarinho, https://twitter.com/depjpassarinho;;1961-12-02;;PA;Belém
https://dadosabertos.camara.leg.br/api/v2/deputados/160548;Jonas Donizette;54;57;JONAS DONIZETTE FERREIRA;;M;http://www.twitter.com/jonas_donizette, https://www.instagram.com/jonasdonizette/;;1965-06-25;;MG;Monte Belo
https://dadosabertos.camara.leg.br/api/v2/deputados/217480;Jones Moura;56;57;JONES BARBOSA DE MOURA;;M;;;1974-06-16;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/205550;Jorge Braz;56;57;JORGE BRAZ DE OLIVEIRA;;M;https://www.facebook.com/jorgebrazoficial, https://www.instagram.com/jorge_braz, https://twitter.com/Jorge_Braz, https://youtube.com/VEREADORJORGEBRAZ;;1953-07-13;;MG;Palma
https://dadosabertos.camara.leg.br/api/v2/deputados/214694;Jorge Goetten;56;57;JORGE GOETTEN DE LIMA;;M;https://www.instagram.com/jorgegoetten, https://www.facebook.com/Jorgegoettenminister, https://twitter.com/jorgegoetten;;1962-04-10;;SC;Mirim Doce
https://dadosabertos.camara.leg.br/api/v2/deputados/178857;Jorge Solla;55;57;JORGE JOSE SANTOS PEREIRA SOLLA;;M;;;1961-04-11;;BA;Salvador
https://dadosabertos.camara.leg.br/api/v2/deputados/141464;José Airton Félix Cirilo;53;57;JOSÉ AIRTON FÉLIX CIRILO DA SILVA;;M;https://twitter.com/joseairtonpt, https://www.facebook.com/Joseairtoncirilo, https://www.instagram.com/Joseairtoncirilo;;1957-02-21;;CE;Aracati
https://dadosabertos.camara.leg.br/api/v2/deputados/141470;José Guimarães;53;57;JOSÉ NOBRE GUIMARÃES;;M;;;1957-02-13;;CE;Quixeramobim
https://dadosabertos.camara.leg.br/api/v2/deputados/204472;José Medeiros;56;57;JOSE ANTONIO DOS SANTOS MEDEIROS;;M;;;1970-03-19;;RN;Caicó
https://dadosabertos.camara.leg.br/api/v2/deputados/204391;José Nelto;56;57;JOSÉ NELTO LAGARES DAS MERCEZ;;M;https://www.facebook.com/joseneltopodemos, https://twitter.com/depjosenelto, https://www.instagram.com/joseneltooficial;;1960-09-19;;MG;Tiros
https://dadosabertos.camara.leg.br/api/v2/deputados/74079;José Priante;50;57;JOSÉ BENITO PRIANTE JÚNIOR;;M;;;1963-12-02;;PA;Belém
https://dadosabertos.camara.leg.br/api/v2/deputados/74554;José Rocha;50;57;JOSÉ ALVES ROCHA;;M;;;1948-08-18;;BA;Coribe
https://dadosabertos.camara.leg.br/api/v2/deputados/209189;Joseildo Ramos;56;57;JOSEILDO RIBEIRO RAMOS;;M;https://www.facebook.com/deputadojoseildoramos, https://www.instagram.com/joseildoramos, https://twitter.com/joseildoramos;;1957-08-23;;BA;Alagoinhas
https://dadosabertos.camara.leg.br/api/v2/deputados/220578;Josenildo;57;57;JOSENILDO SANTOS ABRANTES;;M;;;1973-03-29;;AP;Macapá
https://dadosabertos.camara.leg.br/api/v2/deputados/74141;Josias Gomes;52;57;JOSIAS GOMES DA SILVA;;M;;;1956-10-14;;PE;Amaraji
https://dadosabertos.camara.leg.br/api/v2/deputados/204563;Josimar Maranhãozinho;56;57;JOSIMAR CUNHA RODRIGUES;;M;;;1976-11-13;;CE;Várzea Alegre
https://dadosabertos.camara.leg.br/api/v2/deputados/215043;Josivaldo JP;56;57;JOSIVALDO DOS SANTOS MELO;;M;https://www.instagram.com/jpdeputado/, https://www.facebook.com/deputadojosivaldojp/;;1983-11-29;;PA;Jacundá
https://dadosabertos.camara.leg.br/api/v2/deputados/204474;Juarez Costa;56;57;JUAREZ ALVES DA COSTA;;M;https://twitter.com/juarezcostamt, https://www.instagram.com/juarezcostamt, https://www.youtube.com/channel/UCKKA7s-2Lo6xKtZlgahT-aA, https://www.facebook.com/juarezcostamt;;1960-01-20;;PR;Londrina
https://dadosabertos.camara.leg.br/api/v2/deputados/220559;Julia Zanatta;57;57;JULIA PEDROSO ZANATTA;;F;https://www.instagram.com/juliazanattasc, https://twitter.com/https:, https://www.facebook.com/juliapzanatta, https://youtube.com/channel/UC-xMxlTPP-xGmOry0wx2sxw;;1985-03-20;;SC;Criciúma
https://dadosabertos.camara.leg.br/api/v2/deputados/220640;Juliana Cardoso;57;57;JULIANA CARDOSO;;F;https://www.instagram.com/julianacardoso_pt, https://www.facebook.com/julianacardosopt, https://twitter.com/julianapt, https://youtube.com/julianacardosopt;;1979-10-22;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/228837;Juliana Kolankiewicz;57;57;JULIANA ROSA DE SOUZA KOLANKIEWICZ;;F;;;1979-08-11;;PR;Palmas
https://dadosabertos.camara.leg.br/api/v2/deputados/66385;Julio Arcoverde;57;57;JULIO FERRAZ ARCOVERDE;;M;https://www.instagram.com/julioarcoverde, https://www.facebook.com/depjulioarcoverde, https://twitter.com/julioarcoverde, https://youtube.com/julioarcoverde;;1966-02-14;;PI;Teresina
https://dadosabertos.camara.leg.br/api/v2/deputados/74317;Júlio Cesar;50;57;JÚLIO CÉSAR DE CARVALHO LIMA;;M;https://www.facebook.com/depjuliocesar, https://www.instagram.com/deputadojuliocesar, https://twitter.com/depjuliocesarPI, https://youtube.com/deputadojuliocesarpi;;1948-08-25;;PI;Guadalupe
https://dadosabertos.camara.leg.br/api/v2/deputados/204372;Julio Cesar Ribeiro;56;57;JULIO CESAR RIBEIRO;;M;https://www.facebook.com/JulioCesarRibeiro, https://www.instagram.com/juliocesarribeiro, https://twitter.com/JulioCesarRib, https://youtube.com/JulioCesarRibeiro;;1975-02-24;;SP;São Bernardo do Campo
https://dadosabertos.camara.leg.br/api/v2/deputados/74253;Julio Lopes;52;57;JULIO LUIZ BAPTISTA LOPES;;M;https://www.facebook.com/juliolopesrio/?locale=pt_BR, https://www.instagram.com/juliolopes_rio/, https://youtube.com/JulioLopesRio;;1959-04-06;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/228797;Júlio Oliveira;57;57;JÚLIO DA SILVA OLIVEIRA;;M;;;1974-03-03;;PI;Beneditinos
https://dadosabertos.camara.leg.br/api/v2/deputados/204457;Juninho do Pneu;56;57;ROGERIO TEIXEIRA JUNIOR;;M;https://www.instagram.com/juninhodopneu, https://www.facebook.com/juninhodopneu01;;1976-10-23;;RJ;Nova Iguaçu
https://dadosabertos.camara.leg.br/api/v2/deputados/204520;Junio Amaral;56;57;GERALDO JUNIO DO AMARAL;;M;https://www.facebook.com/cabojunioamaral, https://www.instagram.com/cabojunioamaral, https://twitter.com/cabojunioamaral;;1987-06-30;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/204497;Júnior Ferrari;56;57;JOÃO FERRARI JÚNIOR;;M;;;1967-07-13;;PA;Oriximiná
https://dadosabertos.camara.leg.br/api/v2/deputados/204574;Junior Lourenço;56;57;JOSE LOURENÇO BOMFIM JUNIOR;;M;https://www.instagram.com/juniorlourenço;;1978-10-18;;MA;São Luís
https://dadosabertos.camara.leg.br/api/v2/deputados/204550;Júnior Mano;56;57;ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR;;M;https://www.instagram.com/juniormanodep, https://twitter.com/juniormanodep, https://www.facebook.com/juniormanodep, https://youtube.com/deputadojuniormano;;1985-04-16;;CE;Nova Russas
https://dadosabertos.camara.leg.br/api/v2/deputados/178886;Juscelino Filho;55;57;JOSE JUSCELINO DOS SANTOS REZENDE FILHO;;M;;;1984-11-06;;MA;São Luís
https://dadosabertos.camara.leg.br/api/v2/deputados/208297;Katia Dias;57;57;KATIA REGINA OLIVEIRA DIAS;;F;;;1978-02-27;;MG;Juiz de Fora
https://dadosabertos.camara.leg.br/api/v2/deputados/220677;Keniston Braga;57;57;KENISTON DE JESUS REGO BRAGA;;M;https://www.facebook.com/kenistonoficial, https://www.instagram.com/kenistonoficial/, https://www.youtube.com/c/KenistonOficial;;1967-06-02;;PA;Abaetetuba
https://dadosabertos.camara.leg.br/api/v2/deputados/162067;Kiko Celeguim;57;57;FRANCISCO DANIEL CELEGUIM DE MORAIS;;M;https://www.facebook.com/kikoceleguim, https://youtube.com/KikoCeleguimoficial, https://www.instagram.com/kiko.celeguim, https://twitter.com/kikoceleguim;;1984-05-05;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/204536;Kim Kataguiri;56;57;KIM PATROCA KATAGUIRI;;M;https://twitter.com/kimkataguiri, https://www.instagram.com/kimkataguiri, https://youtube.com/kimkataguiri, https://www.facebook.com/Kim-Kataguiri-833053646745836;;1996-01-28;;SP;Salto
https://dadosabertos.camara.leg.br/api/v2/deputados/98057;Lafayette de Andrada;56;57;LAFAYETTE LUIZ DOORGAL DE ANDRADA;;M;https://twitter.com/lafayetteandrad, https://www.facebook.com/lafayettedeandrada, https://www.instagram.com/lafayetteandrada, https://youtube.com/channel/UC5f8X2JAnafqV7bPLmDeZGw;;1966-10-17;;MG;Belo Horizonte
https://dadosabertos.camara.leg.br/api/v2/deputados/74856;Laura Carneiro;50;57;MARIA LAURA MONTEZA DE SOUZA CARNEIRO;;F;;;1963-05-01;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/141480;Lázaro Botelho;53;57;LÁZARO BOTELHO MARTINS;;M;https://www.instagram.com/dep.lazaro/, https://www.facebook.com/dep.lazaro/?locale=pt_BR;;1947-02-11;;MA;Loreto
https://dadosabertos.camara.leg.br/api/v2/deputados/178832;Leandre;55;57;LEANDRE DAL PONTE;;F;;;1975-12-20;;PR;Pato Branco
https://dadosabertos.camara.leg.br/api/v2/deputados/220600;Lebrão;57;57;JOSE EURIPEDES CLEMENTE;;M;;;1955-03-10;;SP;Guará
https://dadosabertos.camara.leg.br/api/v2/deputados/220566;Lêda Borges;57;57;Lêda Borges de Moura;;F;;;1961-11-02;;MG;Conquista
https://dadosabertos.camara.leg.br/api/v2/deputados/231911;Lenir de Assis;57;57;LENIR CANDIDA DE ASSIS;;F;;;1969-09-18;;PR;
https://dadosabertos.camara.leg.br/api/v2/deputados/80815;Leo Prates;57;57;LEONARDO SILVA PRATES;;M;https://www.facebook.com/leo.prates.7, https://www.instagram.com/leoprates, https://twitter.com/LeonardoPrates4;;1978-04-05;;BA;Salvador
